"Observer"	"Subject"	"Type"	"value"	"PrimeType"	"Estimate"	"Task"
"Absent"	38	"MeanC"	0.666666666666667	NA	"C"	"AP"
"Absent"	40	"MeanC"	0.177083333333333	NA	"C"	"AP"
"Present"	41	"MeanC"	0.447916666666667	NA	"C"	"AP"
"Absent"	42	"MeanC"	0.1875	NA	"C"	"AP"
"Present"	43	"MeanC"	0.479166666666667	NA	"C"	"AP"
"Absent"	44	"MeanC"	0.489583333333333	NA	"C"	"AP"
"Present"	45	"MeanC"	0.552083333333333	NA	"C"	"AP"
"Absent"	46	"MeanC"	0.65625	NA	"C"	"AP"
"Present"	47	"MeanC"	0.322916666666667	NA	"C"	"AP"
"Absent"	48	"MeanC"	0.177083333333333	NA	"C"	"AP"
"Present"	49	"MeanC"	0.208333333333333	NA	"C"	"AP"
"Absent"	50	"MeanC"	0.322916666666667	NA	"C"	"AP"
"Present"	51	"MeanC"	0.520833333333333	NA	"C"	"AP"
"Absent"	52	"MeanC"	0.354166666666667	NA	"C"	"AP"
"Absent"	54	"MeanC"	0.416666666666667	NA	"C"	"AP"
"Present"	55	"MeanC"	0.145833333333333	NA	"C"	"AP"
"Absent"	56	"MeanC"	0.489583333333333	NA	"C"	"AP"
"Present"	57	"MeanC"	0.635416666666667	NA	"C"	"AP"
"Absent"	58	"MeanC"	0.302083333333333	NA	"C"	"AP"
"Present"	59	"MeanC"	0.0416666666666667	NA	"C"	"AP"
"Absent"	60	"MeanC"	0.197916666666667	NA	"C"	"AP"
"Present"	61	"MeanC"	0.0625	NA	"C"	"AP"
"Absent"	62	"MeanC"	0.645833333333333	NA	"C"	"AP"
"Present"	63	"MeanC"	0.302083333333333	NA	"C"	"AP"
"Present"	65	"MeanC"	0.3125	NA	"C"	"AP"
"Absent"	66	"MeanC"	0.34375	NA	"C"	"AP"
"Present"	67	"MeanC"	0.416666666666667	NA	"C"	"AP"
"Absent"	68	"MeanC"	0.114583333333333	NA	"C"	"AP"
"Present"	69	"MeanC"	0.4375	NA	"C"	"AP"
"Absent"	70	"MeanC"	0.385416666666667	NA	"C"	"AP"
"Present"	71	"MeanC"	0.53125	NA	"C"	"AP"
"Absent"	72	"MeanC"	0.21875	NA	"C"	"AP"
"Present"	73	"MeanC"	0.385416666666667	NA	"C"	"AP"
"Absent"	74	"MeanC"	0.645833333333333	NA	"C"	"AP"
"Present"	75	"MeanC"	0.03125	NA	"C"	"AP"
"Absent"	76	"MeanC"	0.552083333333333	NA	"C"	"AP"
"Present"	77	"MeanC"	0.489583333333333	NA	"C"	"AP"
"Absent"	78	"MeanC"	0.458333333333333	NA	"C"	"AP"
"Present"	79	"MeanC"	0.447916666666667	NA	"C"	"AP"
"Absent"	80	"MeanC"	0.291666666666667	NA	"C"	"AP"
"Present"	81	"MeanC"	0.458333333333333	NA	"C"	"AP"
"Absent"	82	"MeanC"	-0.0625	NA	"C"	"AP"
"Present"	83	"MeanC"	0.4375	NA	"C"	"AP"
"Absent"	84	"MeanC"	0.145833333333333	NA	"C"	"AP"
"Present"	85	"MeanC"	0.5625	NA	"C"	"AP"
"Absent"	86	"MeanC"	0.302083333333333	NA	"C"	"AP"
"Present"	87	"MeanC"	0.260416666666667	NA	"C"	"AP"
"Absent"	88	"MeanC"	0.145833333333333	NA	"C"	"AP"
"Present"	89	"MeanC"	0.541666666666667	NA	"C"	"AP"
"Absent"	90	"MeanC"	0.21875	NA	"C"	"AP"
"Present"	91	"MeanC"	0.229166666666667	NA	"C"	"AP"
"Absent"	92	"MeanC"	0.46875	NA	"C"	"AP"
"Present"	93	"MeanC"	0.322916666666667	NA	"C"	"AP"
"Absent"	94	"MeanC"	0.510416666666667	NA	"C"	"AP"
"Present"	95	"MeanC"	0.541666666666667	NA	"C"	"AP"
"Absent"	96	"MeanC"	0.520833333333333	NA	"C"	"AP"
"Present"	97	"MeanC"	0.604166666666667	NA	"C"	"AP"
"Absent"	98	"MeanC"	0.0833333333333333	NA	"C"	"AP"
"Present"	99	"MeanC"	0.4375	NA	"C"	"AP"
"Absent"	100	"MeanC"	0.5	NA	"C"	"AP"
"Present"	101	"MeanC"	0.375	NA	"C"	"AP"
"Present"	1	"AResids"	-0.266830759821767	NA	"A"	"AP"
"Absent"	2	"AResids"	0.155254425306922	NA	"A"	"AP"
"Present"	3	"AResids"	-0.072751584191465	NA	"A"	"AP"
"Absent"	4	"AResids"	0.103332545691111	NA	"A"	"AP"
"Present"	5	"AResids"	0.0546641753289696	NA	"A"	"AP"
"Absent"	6	"AResids"	0.015807113539997	NA	"A"	"AP"
"Absent"	8	"AResids"	-0.0878186377411983	NA	"A"	"AP"
"Absent"	10	"AResids"	-0.101301351599464	NA	"A"	"AP"
"Present"	11	"AResids"	0.228360465218276	NA	"A"	"AP"
"Absent"	12	"AResids"	-0.0730157508607679	NA	"A"	"AP"
"Present"	13	"AResids"	0.165642017961284	NA	"A"	"AP"
"Absent"	14	"AResids"	-0.00474021785766389	NA	"A"	"AP"
"Absent"	16	"AResids"	-0.278669158004364	NA	"A"	"AP"
"Present"	17	"AResids"	0.0777266316143884	NA	"A"	"AP"
"Absent"	18	"AResids"	-0.228726497889511	NA	"A"	"AP"
"Present"	19	"AResids"	-0.162319850319945	NA	"A"	"AP"
"Absent"	20	"AResids"	0.293766851368891	NA	"A"	"AP"
"Present"	21	"AResids"	-0.153765671437329	NA	"A"	"AP"
"Absent"	22	"AResids"	0.0291822478231595	NA	"A"	"AP"
"Present"	23	"AResids"	-0.048331115602865	NA	"A"	"AP"
"Absent"	24	"AResids"	-0.111237210754274	NA	"A"	"AP"
"Present"	25	"AResids"	0.00401609257621169	NA	"A"	"AP"
"Absent"	26	"AResids"	-0.172724733826962	NA	"A"	"AP"
"Present"	27	"AResids"	-0.0442474292777435	NA	"A"	"AP"
"Absent"	28	"AResids"	-0.220068995450458	NA	"A"	"AP"
"Present"	29	"AResids"	-0.0657201718078771	NA	"A"	"AP"
"Absent"	30	"AResids"	0.0141860785909966	NA	"A"	"AP"
"Present"	31	"AResids"	0.215405333203639	NA	"A"	"AP"
"Absent"	32	"AResids"	-0.173438943539838	NA	"A"	"AP"
"Present"	33	"AResids"	0.00590637055680974	NA	"A"	"AP"
"Present"	35	"AResids"	0.068235236086296	NA	"A"	"AP"
"Present"	37	"AResids"	0.217741206970796	NA	"A"	"AP"
"Absent"	38	"AResids"	0.204254203956092	NA	"A"	"AP"
"Absent"	40	"AResids"	0.186963002044194	NA	"A"	"AP"
"Present"	41	"AResids"	0.121714340544582	NA	"A"	"AP"
"Absent"	42	"AResids"	-0.0173039367699864	NA	"A"	"AP"
"Present"	43	"AResids"	-0.0237338960131292	NA	"A"	"AP"
"Absent"	44	"AResids"	0.169209648299008	NA	"A"	"AP"
"Present"	45	"AResids"	0.0103151108490612	NA	"A"	"AP"
"Absent"	46	"AResids"	-0.0912290573039156	NA	"A"	"AP"
"Present"	47	"AResids"	-0.173024587904255	NA	"A"	"AP"
"Absent"	48	"AResids"	-0.0784229315548587	NA	"A"	"AP"
"Present"	49	"AResids"	0.0729170516757768	NA	"A"	"AP"
"Absent"	50	"AResids"	0.0190896248486771	NA	"A"	"AP"
"Present"	51	"AResids"	-0.0700187331785074	NA	"A"	"AP"
"Absent"	52	"AResids"	0.0499837325088383	NA	"A"	"AP"
"Absent"	54	"AResids"	0.247436067860373	NA	"A"	"AP"
"Present"	55	"AResids"	0.149876252195518	NA	"A"	"AP"
"Absent"	56	"AResids"	-0.00102464870538307	NA	"A"	"AP"
"Present"	57	"AResids"	0.0649238364294362	NA	"A"	"AP"
"Absent"	58	"AResids"	0.0903825056622347	NA	"A"	"AP"
"Present"	59	"AResids"	-0.21432316547446	NA	"A"	"AP"
"Absent"	60	"AResids"	0.105526490403704	NA	"A"	"AP"
"Present"	61	"AResids"	0.0961515508909765	NA	"A"	"AP"
"Absent"	62	"AResids"	0.123658474257847	NA	"A"	"AP"
"Present"	63	"AResids"	-0.164554653951617	NA	"A"	"AP"
"Present"	65	"AResids"	0.00886803320326499	NA	"A"	"AP"
"Absent"	66	"AResids"	0.055029662905507	NA	"A"	"AP"
"Present"	67	"AResids"	0.014218759895441	NA	"A"	"AP"
"Absent"	68	"AResids"	0.0437305158180739	NA	"A"	"AP"
"Present"	69	"AResids"	-0.0984661077098575	NA	"A"	"AP"
"Absent"	70	"AResids"	-0.081278275637905	NA	"A"	"AP"
"Present"	71	"AResids"	0.18305161473216	NA	"A"	"AP"
"Absent"	72	"AResids"	-0.0208382124553581	NA	"A"	"AP"
"Present"	73	"AResids"	0.131423277292148	NA	"A"	"AP"
"Absent"	74	"AResids"	-0.0241854931049289	NA	"A"	"AP"
"Present"	75	"AResids"	-0.00413850955496336	NA	"A"	"AP"
"Absent"	76	"AResids"	-0.176002369735442	NA	"A"	"AP"
"Present"	77	"AResids"	0.369453329794547	NA	"A"	"AP"
"Absent"	78	"AResids"	-0.00574851295020753	NA	"A"	"AP"
"Present"	79	"AResids"	-0.0719494799495741	NA	"A"	"AP"
"Absent"	80	"AResids"	0.278049876119993	NA	"A"	"AP"
"Present"	81	"AResids"	0.00656575452373988	NA	"A"	"AP"
"Absent"	82	"AResids"	-0.058708784692051	NA	"A"	"AP"
"Present"	83	"AResids"	-0.0777922458483691	NA	"A"	"AP"
"Absent"	84	"AResids"	-0.0389916699215804	NA	"A"	"AP"
"Present"	85	"AResids"	-0.00956353706932534	NA	"A"	"AP"
"Absent"	86	"AResids"	0.0712473528751442	NA	"A"	"AP"
"Present"	87	"AResids"	-0.293080018744787	NA	"A"	"AP"
"Absent"	88	"AResids"	0.000203868002173396	NA	"A"	"AP"
"Present"	89	"AResids"	-0.26117705950559	NA	"A"	"AP"
"Absent"	90	"AResids"	-0.108100122435179	NA	"A"	"AP"
"Present"	91	"AResids"	-0.102587365212945	NA	"A"	"AP"
"Absent"	92	"AResids"	-0.177652569967107	NA	"A"	"AP"
"Present"	93	"AResids"	-0.125512809311303	NA	"A"	"AP"
"Absent"	94	"AResids"	-0.023220935190014	NA	"A"	"AP"
"Present"	95	"AResids"	-0.0872554567384688	NA	"A"	"AP"
"Absent"	96	"AResids"	0.0868479892200094	NA	"A"	"AP"
"Present"	97	"AResids"	0.317783629695883	NA	"A"	"AP"
"Absent"	98	"AResids"	-0.145552578259985	NA	"A"	"AP"
"Present"	99	"AResids"	-0.0069029236007705	NA	"A"	"AP"
"Absent"	100	"AResids"	-0.00317096600684194	NA	"A"	"AP"
"Present"	101	"AResids"	0.173117346100004	NA	"A"	"AP"
"Present"	1	"CResids"	-0.166491434697183	NA	"C"	"AP"
"Absent"	2	"CResids"	0.0379979247037338	NA	"C"	"AP"
"Present"	3	"CResids"	-0.000143412353540134	NA	"C"	"AP"
"Absent"	4	"CResids"	-0.0629620566765621	NA	"C"	"AP"
"Present"	5	"CResids"	0.0424791872821924	NA	"C"	"AP"
"Absent"	6	"CResids"	-0.343415445869007	NA	"C"	"AP"
"Absent"	8	"CResids"	-0.0104007568586958	NA	"C"	"AP"
"Absent"	10	"CResids"	0.139913839053096	NA	"C"	"AP"
"Present"	11	"CResids"	-0.103035501728119	NA	"C"	"AP"
"Absent"	12	"CResids"	-0.166491434697185	NA	"C"	"AP"
"Present"	13	"CResids"	-0.0818835240717636	NA	"C"	"AP"
"Absent"	14	"CResids"	0.0354285280634074	NA	"C"	"AP"
"Absent"	16	"CResids"	-0.123231546415408	NA	"C"	"AP"
"Present"	17	"CResids"	-0.138926086468088	NA	"C"	"AP"
"Absent"	18	"CResids"	-0.00335009763991071	NA	"C"	"AP"
"Present"	19	"CResids"	-0.154640868576919	NA	"C"	"AP"
"Absent"	20	"CResids"	0.240873820433392	NA	"C"	"AP"
"Present"	21	"CResids"	0.101772501995822	NA	"C"	"AP"
"Absent"	22	"CResids"	-0.256556782926281	NA	"C"	"AP"
"Present"	23	"CResids"	0.0639498092615698	NA	"C"	"AP"
"Absent"	24	"CResids"	0.195681824157333	NA	"C"	"AP"
"Present"	25	"CResids"	-0.0097634682126519	NA	"C"	"AP"
"Absent"	26	"CResids"	0.0328591314230808	NA	"C"	"AP"
"Present"	27	"CResids"	0.0665192059018964	NA	"C"	"AP"
"Absent"	28	"CResids"	-0.0549554644887111	NA	"C"	"AP"
"Present"	29	"CResids"	0.173892557854934	NA	"C"	"AP"
"Absent"	30	"CResids"	0.135751220797659	NA	"C"	"AP"
"Present"	31	"CResids"	-0.232516764306577	NA	"C"	"AP"
"Absent"	32	"CResids"	-0.0241834309732441	NA	"C"	"AP"
"Present"	33	"CResids"	-0.0927781572229631	NA	"C"	"AP"
"Present"	35	"CResids"	-0.0273901162596146	NA	"C"	"AP"
"Present"	37	"CResids"	0.0979285280634073	NA	"C"	"AP"
"Absent"	38	"CResids"	0.369080505719763	NA	"C"	"AP"
"Absent"	40	"CResids"	0.229023254313127	NA	"C"	"AP"
"Present"	41	"CResids"	0.00786317983431097	NA	"C"	"AP"
"Absent"	42	"CResids"	-0.0934154458690071	NA	"C"	"AP"
"Present"	43	"CResids"	0.108504516891585	NA	"C"	"AP"
"Absent"	44	"CResids"	-0.0232274980041781	NA	"C"	"AP"
"Present"	45	"CResids"	-0.0507928462332746	NA	"C"	"AP"
"Absent"	46	"CResids"	-0.10944887230086	NA	"C"	"AP"
"Present"	47	"CResids"	-0.0514301348793184	NA	"C"	"AP"
"Absent"	48	"CResids"	-0.11424877920234	NA	"C"	"AP"
"Present"	49	"CResids"	-0.0898901162596147	NA	"C"	"AP"
"Absent"	50	"CResids"	-0.0514301348793185	NA	"C"	"AP"
"Present"	51	"CResids"	-0.0370101721187264	NA	"C"	"AP"
"Absent"	52	"CResids"	0.0873525392352297	NA	"C"	"AP"
"Absent"	54	"CResids"	0.21235253923523	NA	"C"	"AP"
"Present"	55	"CResids"	0.166523254313127	NA	"C"	"AP"
"Absent"	56	"CResids"	0.0911965131676443	NA	"C"	"AP"
"Present"	57	"CResids"	0.077732483376118	NA	"C"	"AP"
"Absent"	58	"CResids"	0.0213272096258372	NA	"C"	"AP"
"Present"	59	"CResids"	0.0726139321516155	NA	"C"	"AP"
"Absent"	60	"CResids"	-0.148864786650222	NA	"C"	"AP"
"Present"	61	"CResids"	-0.190850097639911	NA	"C"	"AP"
"Absent"	62	"CResids"	-0.0921408685769192	NA	"C"	"AP"
"Present"	63	"CResids"	-0.245662149775082	NA	"C"	"AP"
"Present"	65	"CResids"	0.232867228245541	NA	"C"	"AP"
"Absent"	66	"CResids"	-0.162328816441748	NA	"C"	"AP"
"Present"	67	"CResids"	-0.054636820165689	NA	"C"	"AP"
"Absent"	68	"CResids"	0.142164591370401	NA	"C"	"AP"
"Present"	69	"CResids"	0.215877868844622	NA	"C"	"AP"
"Absent"	70	"CResids"	0.111711202177956	NA	"C"	"AP"
"Present"	71	"CResids"	0.174529846500978	NA	"C"	"AP"
"Absent"	72	"CResids"	-0.0690567829262813	NA	"C"	"AP"
"Present"	73	"CResids"	-0.117136820165689	NA	"C"	"AP"
"Absent"	74	"CResids"	0.0985658167094514	NA	"C"	"AP"
"Present"	75	"CResids"	0.0136392617610081	NA	"C"	"AP"
"Absent"	76	"CResids"	-0.0507928462332746	NA	"C"	"AP"
"Present"	77	"CResids"	0.0911965131676442	NA	"C"	"AP"
"Absent"	78	"CResids"	0.143120524339467	NA	"C"	"AP"
"Present"	79	"CResids"	0.046004516891585	NA	"C"	"AP"
"Absent"	80	"CResids"	0.0386352133497779	NA	"C"	"AP"
"Present"	81	"CResids"	-0.162010172118726	NA	"C"	"AP"
"Absent"	82	"CResids"	0.0549872841046528	NA	"C"	"AP"
"Present"	83	"CResids"	-0.0129701534990224	NA	"C"	"AP"
"Absent"	84	"CResids"	-0.138607442145066	NA	"C"	"AP"
"Present"	85	"CResids"	-0.0681008499572153	NA	"C"	"AP"
"Absent"	86	"CResids"	-0.169379475660533	NA	"C"	"AP"
"Present"	87	"CResids"	0.128700561578874	NA	"C"	"AP"
"Absent"	88	"CResids"	-0.024183430973244	NA	"C"	"AP"
"Present"	89	"CResids"	0.0809391686624886	NA	"C"	"AP"
"Absent"	90	"CResids"	-0.107198119983555	NA	"C"	"AP"
"Present"	91	"CResids"	-0.124506123707496	NA	"C"	"AP"
"Absent"	92	"CResids"	-0.0648941646708447	NA	"C"	"AP"
"Present"	93	"CResids"	-0.127712808993867	NA	"C"	"AP"
"Absent"	94	"CResids"	0.171004516891585	NA	"C"	"AP"
"Present"	95	"CResids"	-0.109767516623882	NA	"C"	"AP"
"Absent"	96	"CResids"	0.268120524339467	NA	"C"	"AP"
"Present"	97	"CResids"	0.244080505719763	NA	"C"	"AP"
"Absent"	98	"CResids"	-0.0729007568586958	NA	"C"	"AP"
"Present"	99	"CResids"	-0.0892528276135706	NA	"C"	"AP"
"Absent"	100	"CResids"	-0.0023941646708448	NA	"C"	"AP"
"Present"	101	"CResids"	0.014595194730074	NA	"C"	"AP"
